gameid,team,player,champion,win_loss
112966669924194803,PNG,dyNquedo,Orianna,Loss
112966669924194803,PNG,TitaN,Jhin,Loss
112966669924194803,PNG,Kuri,Rell,Loss
112966669924194803,TL,Impact,Gnar,Win
112966669924194803,TL,UmTi,Skarner,Win
112966669924194803,TL,APA,Neeko,Win
112966669924194803,TL,Yeon,Ezreal,Win
112966669924194803,TL,CoreJJ,Leona,Win
112966669924194810,TES,369,KSante,Win
112966669924194810,TES,Tian,XinZhao,Win
112966669924194810,TES,Creme,Aurora,Win
112966669924194810,TES,JackeyLove,Ashe,Win
112966669924194810,TES,Meiko,Braum,Win
112966669924194810,DK,Kingen,Jax,Loss
112966669924194810,DK,Lucid,Skarner,Loss
112966669924194810,DK,ShowMaker,Orianna,Loss
112966669924194810,DK,Aiming,Smolder,Loss
112966669924194810,DK,Moham,Rell,Loss
112966669924194811,DK,Kingen,Jax,Loss
112966669924194811,DK,Lucid,Sejuani,Loss
112966669924194811,DK,ShowMaker,Yone,Loss
112966669924194811,DK,Aiming,MissFortune,Loss
112966669924194811,DK,Moham,Leona,Loss
112966669924194811,TES,369,KSante,Win
112966669924194811,TES,Tian,Skarner,Win
112966669924194811,TES,Creme,Aurora,Win
112966669924194811,TES,JackeyLove,Kalista,Win
112966669924194811,TES,Meiko,Rell,Win
112966669924194818,HLE,Doran,Jax,Win
112966669924194818,HLE,Peanut,Sejuani,Win
112966669924194818,HLE,Zeka,Yone,Win
112966669924194818,HLE,Viper,Kaisa,Win
112966669924194818,HLE,Delight,Rell,Win
112966669924194818,FLY,Bwipo,Urgot,Loss
112966669924194818,FLY,Inspired,Amumu,Loss
112966669924194818,FLY,Quad,Cassiopeia,Loss
112966669924194818,FLY,Massu,Kalista,Loss
112966669924194818,FLY,Busio,Renata,Loss
112966669924194819,HLE,Doran,Renekton,Loss
112966669924194819,HLE,Peanut,Zyra,Loss
112966669924194819,HLE,Zeka,Yasuo,Loss
112966669924194819,HLE,Viper,Ezreal,Loss
112966669924194819,HLE,Delight,Poppy,Loss
112966669924194819,FLY,Bwipo,Olaf,Win
112966669924194819,FLY,Inspired,Nunu,Win
112966669924194819,FLY,Quad,Hwei,Win
112966669924194819,FLY,Massu,Kalista,Win
112966669924194819,FLY,Busio,Leona,Win
112966669924194820,HLE,Doran,Gnar,Win
112966669924194820,HLE,Peanut,Skarner,Win
112966669924194820,HLE,Zeka,Sylas,Win
112966669924194820,HLE,Viper,Xayah,Win
112966669924194820,HLE,Delight,Poppy,Win
112966669924194820,FLY,Bwipo,Sion,Loss
112966669924194820,FLY,Inspired,Vi,Loss
112966669924194820,FLY,Quad,Cassiopeia,Loss
112966669924194820,FLY,Massu,Kaisa,Loss
112966669924194820,FLY,Busio,Rell,Loss
112966669924194814,G2,BrokenBlade,Jax,Loss
112966669924194814,G2,Yike,Nocturne,Loss
112966669924194814,G2,Caps,Orianna,Loss
112966669924194814,G2,Hans Sama,Draven,Loss
112966669924194814,G2,Mikyx,Nautilus,Loss
112966669924194814,T1,Zeus,Gragas,Win
112966669924194814,T1,Oner,Skarner,Win
112966669924194814,T1,Faker,Ahri,Win
112966669924194814,T1,Gumayusi,Jhin,Win
112966669924194814,T1,Keria,Leona,Win
112966669924194815,G2,BrokenBlade,Gnar,Loss
112966669924194815,G2,Yike,Nocturne,Loss
112966669924194815,G2,Caps,Orianna,Loss
112966669924194815,G2,Hans Sama,Kaisa,Loss
112966669924194815,G2,Mikyx,Nautilus,Loss
112966669924194815,T1,Zeus,Jax,Win
112966669924194815,T1,Oner,Vi,Win
112966669924194815,T1,Faker,Ahri,Win
112966669924194815,T1,Gumayusi,Jhin,Win
112966669924194815,T1,Keria,Leona,Win
112966669924194831,PSG,Azhi,Poppy,Loss
112966669924194831,PSG,JunJia,Skarner,Loss
112966669924194831,PSG,Maple,Smolder,Loss
112966669924194831,PSG,Betty,Xayah,Loss
112966669924194831,PSG,Woody,Rakan,Loss
112966669924194831,BLG,Bin,Jax,Win
112966669924194831,BLG,XUN,Sejuani,Win
112966669924194831,BLG,knight,Jayce,Win
112966669924194831,BLG,Elk,Kaisa,Win
112966669924194831,BLG,ON,Nautilus,Win
112966669924194826,FNC,Oscarinin,Jax,Win
112966669924194826,FNC,Razork,Skarner,Win
112966669924194826,FNC,Humanoid,Syndra,Win
112966669924194826,FNC,Noah,Varus,Win
112966669924194826,FNC,Jun,Rell,Win
112966669924194826,WBG,Breathe,Renekton,Loss
112966669924194826,WBG,Tarzan,Nidalee,Loss
112966669924194826,WBG,Xiaohu,Lucian,Loss
112966669924194826,WBG,Light,MissFortune,Loss
112966669924194826,WBG,Crisp,Leona,Loss
112966669924194827,WBG,Breathe,Jax,Win
112966669924194827,WBG,Tarzan,Skarner,Win
112966669924194827,WBG,Xiaohu,Orianna,Win
112966669924194827,WBG,Light,Ezreal,Win
112966669924194827,WBG,Crisp,Rakan,Win
112966669924194827,FNC,Oscarinin,Rumble,Loss
112966669924194827,FNC,Razork,Vi,Loss
112966669924194827,FNC,Humanoid,Ahri,Loss
112966669924194827,FNC,Noah,MissFortune,Loss
112966669924194827,FNC,Jun,Rell,Loss
112966669924194828,WBG,Breathe,Gnar,Win
112966669924194828,WBG,Tarzan,Skarner,Win
112966669924194828,WBG,Xiaohu,Ahri,Win
112966669924194828,WBG,Light,Ezreal,Win
112966669924194828,WBG,Crisp,Rakan,Win
112966669924194828,FNC,Oscarinin,Jax,Loss
112966669924194828,FNC,Razork,Vi,Loss
112966669924194828,FNC,Humanoid,Swain,Loss
112966669924194828,FNC,Noah,Ziggs,Loss
112966669924194828,FNC,Jun,Rell,Loss
112966669924194822,TL,Impact,Aurora,Loss
112966669924194822,TL,UmTi,Maokai,Loss
112966669924194822,TL,APA,Tristana,Loss
112966669924194822,TL,Yeon,Ezreal,Loss
112966669924194822,TL,CoreJJ,Rell,Loss
112966669924194822,GAM,Kiaya,Jax,Win
112966669924194822,GAM,Levi,Vi,Win
112966669924194822,GAM,Emo,Orianna,Win
112966669924194822,GAM,Easylove,Ashe,Win
112966669924194822,GAM,Elio,Braum,Win
112966669924194823,TL,Impact,Renekton,Win
112966669924194823,TL,UmTi,Nocturne,Win
112966669924194823,TL,APA,Neeko,Win
112966669924194823,TL,Yeon,Kaisa,Win
112966669924194823,TL,CoreJJ,Rakan,Win
112966669924194823,GAM,Kiaya,Gnar,Loss
112966669924194823,GAM,Levi,Vi,Loss
112966669924194823,GAM,Emo,Orianna,Loss
112966669924194823,GAM,Easylove,Ashe,Loss
112966669924194823,GAM,Elio,Braum,Loss
112966669924194824,GAM,Kiaya,Jax,Loss
112966669924194824,GAM,Levi,MonkeyKing,Loss
112966669924194824,GAM,Emo,Akali,Loss
112966669924194824,GAM,Easylove,Jhin,Loss
112966669924194824,GAM,Elio,Poppy,Loss
112966669924194824,TL,Impact,KSante,Win
112966669924194824,TL,UmTi,Nocturne,Win
112966669924194824,TL,APA,Neeko,Win
112966669924194824,TL,Yeon,Ezreal,Win
112966669924194824,TL,CoreJJ,Rakan,Win
112966669924194834,DK,Kingen,Rumble,Win
112966669924194834,DK,Lucid,LeeSin,Win
112966669924194834,DK,ShowMaker,Leblanc,Win
112966669924194834,DK,Aiming,Kalista,Win
112966669924194834,DK,Moham,Renata,Win
112966669924194834,WBG,Breathe,Jax,Loss
112966669924194834,WBG,Tarzan,Nocturne,Loss
112966669924194834,WBG,Xiaohu,Orianna,Loss
112966669924194834,WBG,Light,Caitlyn,Loss
112966669924194834,WBG,Crisp,Lux,Loss
112966669924194835,WBG,Breathe,Gnar,Win
112966669924194835,WBG,Tarzan,Brand,Win
112966669924194835,WBG,Xiaohu,Yone,Win
112966669924194835,WBG,Light,Ezreal,Win
112966669924194835,WBG,Crisp,Alistar,Win
112966669924194835,DK,Kingen,Camille,Loss
112966669924194835,DK,Lucid,Nocturne,Loss
112966669924194835,DK,ShowMaker,Aurora,Loss
112966669924194835,DK,Aiming,Kaisa,Loss
112966669924194835,DK,Moham,Nautilus,Loss
112966669924194836,DK,Kingen,Gragas,Loss
112966669924194836,DK,Lucid,Vi,Loss
112966669924194836,DK,ShowMaker,Yone,Loss
112966669924194836,DK,Aiming,MissFortune,Loss
112966669924194836,DK,Moham,Rell,Loss
112966669924194836,WBG,Breathe,Gnar,Win
112966669924194836,WBG,Tarzan,Morgana,Win
112966669924194836,WBG,Xiaohu,Aurora,Win
112966669924194836,WBG,Light,Ezreal,Win
112966669924194836,WBG,Crisp,Braum,Win
112966669924194842,G2,BrokenBlade,Gnar,Loss
112966669924194842,G2,Yike,Nocturne,Loss
112966669924194842,G2,Caps,Orianna,Loss
112966669924194842,G2,Hans Sama,MissFortune,Loss
112966669924194842,G2,Mikyx,Rell,Loss
112966669924194842,BLG,Bin,Jax,Win
112966669924194842,BLG,XUN,Skarner,Win
112966669924194842,BLG,knight,Leblanc,Win
112966669924194842,BLG,Elk,Kaisa,Win
112966669924194842,BLG,ON,Alistar,Win
112966669924194843,G2,BrokenBlade,Yasuo,Win
112966669924194843,G2,Yike,Skarner,Win
112966669924194843,G2,Caps,Sylas,Win
112966669924194843,G2,Hans Sama,Ezreal,Win
112966669924194843,G2,Mikyx,Rakan,Win
112966669924194843,BLG,Bin,Gnar,Loss
112966669924194843,BLG,XUN,XinZhao,Loss
112966669924194843,BLG,knight,Neeko,Loss
112966669924194843,BLG,Elk,Xayah,Loss
112966669924194843,BLG,ON,Renata,Loss
112966669924194844,BLG,Bin,Rumble,Win
112966669924194844,BLG,XUN,Skarner,Win
112966669924194844,BLG,knight,Sylas,Win
112966669924194844,BLG,Elk,Ezreal,Win
112966669924194844,BLG,ON,Rell,Win
112966669924194844,G2,BrokenBlade,Renekton,Loss
112966669924194844,G2,Yike,XinZhao,Loss
112966669924194844,G2,Caps,Ryze,Loss
112966669924194844,G2,Hans Sama,Kalista,Loss
112966669924194844,G2,Mikyx,Taric,Loss
112966669924194838,FLY,Bwipo,KSante,Win
112966669924194838,FLY,Inspired,Skarner,Win
112966669924194838,FLY,Quad,Orianna,Win
112966669924194838,FLY,Massu,Ashe,Win
112966669924194838,FLY,Busio,Lulu,Win
112966669924194838,TL,Impact,Jax,Loss
112966669924194838,TL,UmTi,XinZhao,Loss
112966669924194838,TL,APA,Syndra,Loss
112966669924194838,TL,Yeon,Jhin,Loss
112966669924194838,TL,CoreJJ,TahmKench,Loss
112966669924194839,TL,Impact,Rumble,Win
112966669924194839,TL,UmTi,Nocturne,Win
112966669924194839,TL,APA,Tristana,Win
112966669924194839,TL,Yeon,Xayah,Win
112966669924194839,TL,CoreJJ,Rakan,Win
112966669924194839,FLY,Bwipo,KSante,Loss
112966669924194839,FLY,Inspired,Vi,Loss
112966669924194839,FLY,Quad,Ahri,Loss
112966669924194839,FLY,Massu,Kalista,Loss
112966669924194839,FLY,Busio,Senna,Loss
112966669924194840,FLY,Bwipo,Galio,Win
112966669924194840,FLY,Inspired,Skarner,Win
112966669924194840,FLY,Quad,Yone,Win
112966669924194840,FLY,Massu,Xayah,Win
112966669924194840,FLY,Busio,Rell,Win
112966669924194840,TL,Impact,Rumble,Loss
112966669924194840,TL,UmTi,Sejuani,Loss
112966669924194840,TL,APA,Kled,Loss
112966669924194840,TL,Yeon,Kaisa,Loss
112966669924194840,TL,CoreJJ,Alistar,Loss
112966669924194846,WBG,Breathe,Gnar,Win
112966669924194846,WBG,Tarzan,Skarner,Win
112966669924194846,WBG,Xiaohu,Orianna,Win
112966669924194846,WBG,Light,Ashe,Win
112966669924194846,WBG,Crisp,Rakan,Win
112966669924194846,LNG,Zika,Renekton,Loss
112966669924194846,LNG,Weiwei,Nocturne,Loss
112966669924194846,LNG,Scout,Ahri,Loss
112966669924194846,LNG,GALA,Jhin,Loss
112966669924194846,LNG,Hang,Rell,Loss
112966669924194847,LNG,Zika,Jax,Win
112966669924194847,LNG,Weiwei,Sejuani,Win
112966669924194847,LNG,Scout,Yone,Win
112966669924194847,LNG,GALA,Ezreal,Win
112966669924194847,LNG,Hang,Leona,Win
112966669924194847,WBG,Breathe,KSante,Loss
112966669924194847,WBG,Tarzan,Amumu,Loss
112966669924194847,WBG,Xiaohu,Aurora,Loss
112966669924194847,WBG,Light,Ashe,Loss
112966669924194847,WBG,Crisp,Renata,Loss
112966669924194848,WBG,Breathe,Gnar,Win
112966669924194848,WBG,Tarzan,Maokai,Win
112966669924194848,WBG,Xiaohu,Orianna,Win
112966669924194848,WBG,Light,Ashe,Win
112966669924194848,WBG,Crisp,Braum,Win
112966669924194848,LNG,Zika,Jax,Loss
112966669924194848,LNG,Weiwei,Nocturne,Loss
112966669924194848,LNG,Scout,Ahri,Loss
112966669924194848,LNG,GALA,Kaisa,Loss
112966669924194848,LNG,Hang,Alistar,Loss
112966669924194849,LNG,Zika,Renekton,Loss
112966669924194849,LNG,Weiwei,Sejuani,Loss
112966669924194849,LNG,Scout,Yone,Loss
112966669924194849,LNG,GALA,Jhin,Loss
112966669924194849,LNG,Hang,Nautilus,Loss
112966669924194849,WBG,Breathe,Jax,Win
112966669924194849,WBG,Tarzan,Maokai,Win
112966669924194849,WBG,Xiaohu,Aurora,Win
112966669924194849,WBG,Light,Ezreal,Win
112966669924194849,WBG,Crisp,Rakan,Win
112966669924194853,BLG,Bin,Rumble,Win
112966669924194853,BLG,XUN,Sejuani,Win
112966669924194853,BLG,knight,Yone,Win
112966669924194853,BLG,Elk,Xayah,Win
112966669924194853,BLG,ON,Rakan,Win
112966669924194853,HLE,Doran,Gnar,Loss
112966669924194853,HLE,Peanut,Skarner,Loss
112966669924194853,HLE,Zeka,Ahri,Loss
112966669924194853,HLE,Viper,Kaisa,Loss
112966669924194853,HLE,Delight,Alistar,Loss
112966669924194854,HLE,Doran,Jax,Win
112966669924194854,HLE,Peanut,Nocturne,Win
112966669924194854,HLE,Zeka,Ahri,Win
112966669924194854,HLE,Viper,Zeri,Win
112966669924194854,HLE,Delight,Rell,Win
112966669924194854,BLG,Bin,Gnar,Loss
112966669924194854,BLG,XUN,MonkeyKing,Loss
112966669924194854,BLG,knight,Sylas,Loss
112966669924194854,BLG,Elk,Ashe,Loss
112966669924194854,BLG,ON,Rakan,Loss
112966669924194855,HLE,Doran,Gnar,Loss
112966669924194855,HLE,Peanut,Poppy,Loss
112966669924194855,HLE,Zeka,Sylas,Loss
112966669924194855,HLE,Viper,MissFortune,Loss
112966669924194855,HLE,Delight,Rell,Loss
112966669924194855,BLG,Bin,Jax,Win
112966669924194855,BLG,XUN,Kindred,Win
112966669924194855,BLG,knight,Galio,Win
112966669924194855,BLG,Elk,Kaisa,Win
112966669924194855,BLG,ON,Rakan,Win
112966669924194858,TES,369,Rumble,Loss
112966669924194858,TES,Tian,Ivern,Loss
112966669924194858,TES,Creme,Tristana,Loss
112966669924194858,TES,JackeyLove,MissFortune,Loss
112966669924194858,TES,Meiko,Leona,Loss
112966669924194858,T1,Zeus,Camille,Win
112966669924194858,T1,Oner,Sejuani,Win
112966669924194858,T1,Faker,Sylas,Win
112966669924194858,T1,Gumayusi,Caitlyn,Win
112966669924194858,T1,Keria,Bard,Win
112966669924194859,TES,369,Galio,Loss
112966669924194859,TES,Tian,Viego,Loss
112966669924194859,TES,Creme,Sylas,Loss
112966669924194859,TES,JackeyLove,Ezreal,Loss
112966669924194859,TES,Meiko,Rell,Loss
112966669924194859,T1,Zeus,Rumble,Win
112966669924194859,T1,Oner,XinZhao,Win
112966669924194859,T1,Faker,Ahri,Win
112966669924194859,T1,Gumayusi,Xayah,Win
112966669924194859,T1,Keria,Rakan,Win
112966669924194860,TES,369,Kennen,Loss
112966669924194860,TES,Tian,XinZhao,Loss
112966669924194860,TES,Creme,Sylas,Loss
112966669924194860,TES,JackeyLove,Kaisa,Loss
112966669924194860,TES,Meiko,Leona,Loss
112966669924194860,T1,Zeus,Gnar,Win
112966669924194860,T1,Oner,Poppy,Win
112966669924194860,T1,Faker,Galio,Win
112966669924194860,T1,Gumayusi,Xayah,Win
112966669924194860,T1,Keria,Pyke,Win
112966669924194864,GEN,Kiin,Rumble,Loss
112966669924194864,GEN,Canyon,Skarner,Loss
112966669924194864,GEN,Chovy,Ahri,Loss
112966669924194864,GEN,Peyz,Jinx,Loss
112966669924194864,GEN,Lehends,Leona,Loss
112966669924194864,FLY,Bwipo,Galio,Win
112966669924194864,FLY,Inspired,XinZhao,Win
112966669924194864,FLY,Quad,Seraphine,Win
112966669924194864,FLY,Massu,Ashe,Win
112966669924194864,FLY,Busio,Alistar,Win
112966669924194865,GEN,Kiin,Jax,Win
112966669924194865,GEN,Canyon,Nidalee,Win
112966669924194865,GEN,Chovy,Kassadin,Win
112966669924194865,GEN,Peyz,Ashe,Win
112966669924194865,GEN,Lehends,Nautilus,Win
112966669924194865,FLY,Bwipo,Renekton,Loss
112966669924194865,FLY,Inspired,Nunu,Loss
112966669924194865,FLY,Quad,Orianna,Loss
112966669924194865,FLY,Massu,Ezreal,Loss
112966669924194865,FLY,Busio,Rakan,Loss
112966669924194866,FLY,Bwipo,Urgot,Win
112966669924194866,FLY,Inspired,Skarner,Win
112966669924194866,FLY,Quad,Zeri,Win
112966669924194866,FLY,Massu,Kaisa,Win
112966669924194866,FLY,Busio,Rakan,Win
112966669924194866,GEN,Kiin,Renekton,Loss
112966669924194866,GEN,Canyon,Sejuani,Loss
112966669924194866,GEN,Chovy,Sylas,Loss
112966669924194866,GEN,Peyz,Ezreal,Loss
112966669924194866,GEN,Lehends,Braum,Loss
112966669924194867,GEN,Kiin,KSante,Win
112966669924194867,GEN,Canyon,Nidalee,Win
112966669924194867,GEN,Chovy,Tristana,Win
112966669924194867,GEN,Peyz,Ashe,Win
112966669924194867,GEN,Lehends,Maokai,Win
112966669924194867,FLY,Bwipo,Renekton,Loss
112966669924194867,FLY,Inspired,Sejuani,Loss
112966669924194867,FLY,Quad,Orianna,Loss
112966669924194867,FLY,Massu,Ezreal,Loss
112966669924194867,FLY,Busio,Rakan,Loss
112966669924194868,FLY,Bwipo,Sett,Loss
112966669924194868,FLY,Inspired,FiddleSticks,Loss
112966669924194868,FLY,Quad,Yone,Loss
112966669924194868,FLY,Massu,Kalista,Loss
112966669924194868,FLY,Busio,Alistar,Loss
112966669924194868,GEN,Kiin,Rumble,Win
112966669924194868,GEN,Canyon,Skarner,Win
112966669924194868,GEN,Chovy,Smolder,Win
112966669924194868,GEN,Peyz,Ziggs,Win
112966669924194868,GEN,Lehends,Maokai,Win
112966669924194870,WBG,Breathe,Poppy,Loss
112966669924194870,WBG,Tarzan,Brand,Loss
112966669924194870,WBG,Xiaohu,Yone,Loss
112966669924194870,WBG,Light,Kalista,Loss
112966669924194870,WBG,Crisp,Renata,Loss
112966669924194870,BLG,Bin,Jax,Win
112966669924194870,BLG,XUN,Skarner,Win
112966669924194870,BLG,knight,Smolder,Win
112966669924194870,BLG,Elk,Varus,Win
112966669924194870,BLG,ON,Neeko,Win
112966669924194871,WBG,Breathe,Maokai,Loss
112966669924194871,WBG,Tarzan,Elise,Loss
112966669924194871,WBG,Xiaohu,Lucian,Loss
112966669924194871,WBG,Light,Kalista,Loss
112966669924194871,WBG,Crisp,Renata,Loss
112966669924194871,BLG,Bin,Jax,Win
112966669924194871,BLG,XUN,Skarner,Win
112966669924194871,BLG,knight,Syndra,Win
112966669924194871,BLG,Elk,Ziggs,Win
112966669924194871,BLG,ON,Rell,Win
112966669924194872,WBG,Breathe,Rumble,Loss
112966669924194872,WBG,Tarzan,Sejuani,Loss
112966669924194872,WBG,Xiaohu,Yone,Loss
112966669924194872,WBG,Light,Ezreal,Loss
112966669924194872,WBG,Crisp,Maokai,Loss
112966669924194872,BLG,Bin,Jax,Win
112966669924194872,BLG,XUN,Skarner,Win
112966669924194872,BLG,knight,Akali,Win
112966669924194872,BLG,Elk,Kaisa,Win
112966669924194872,BLG,ON,Alistar,Win
112966669924194876,T1,Zeus,Gragas,Win
112966669924194876,T1,Oner,Vi,Win
112966669924194876,T1,Faker,Yone,Win
112966669924194876,T1,Gumayusi,Ashe,Win
112966669924194876,T1,Keria,Renata,Win
112966669924194876,GEN,Kiin,Renekton,Loss
112966669924194876,GEN,Canyon,Skarner,Loss
112966669924194876,GEN,Chovy,Sylas,Loss
112966669924194876,GEN,Peyz,Ziggs,Loss
112966669924194876,GEN,Lehends,Leona,Loss
112966669924194877,GEN,Kiin,Jax,Win
112966669924194877,GEN,Canyon,Skarner,Win
112966669924194877,GEN,Chovy,Ahri,Win
112966669924194877,GEN,Peyz,Kaisa,Win
112966669924194877,GEN,Lehends,Rell,Win
112966669924194877,T1,Zeus,Maokai,Loss
112966669924194877,T1,Oner,Kindred,Loss
112966669924194877,T1,Faker,Sylas,Loss
112966669924194877,T1,Gumayusi,Caitlyn,Loss
112966669924194877,T1,Keria,Braum,Loss
112966669924194878,T1,Zeus,Gragas,Win
112966669924194878,T1,Oner,Vi,Win
112966669924194878,T1,Faker,Akali,Win
112966669924194878,T1,Gumayusi,Ashe,Win
112966669924194878,T1,Keria,Renata,Win
112966669924194878,GEN,Kiin,Jax,Loss
112966669924194878,GEN,Canyon,Nocturne,Loss
112966669924194878,GEN,Chovy,Ahri,Loss
112966669924194878,GEN,Peyz,Ezreal,Loss
112966669924194878,GEN,Lehends,Rell,Loss
112966669924194879,GEN,Kiin,Poppy,Loss
112966669924194879,GEN,Canyon,Nidalee,Loss
112966669924194879,GEN,Chovy,Tristana,Loss
112966669924194879,GEN,Peyz,Ashe,Loss
112966669924194879,GEN,Lehends,Maokai,Loss
112966669924194879,T1,Zeus,Jax,Win
112966669924194879,T1,Oner,Skarner,Win
112966669924194879,T1,Faker,Ahri,Win
112966669924194879,T1,Gumayusi,Varus,Win
112966669924194879,T1,Keria,Pyke,Win
112966669924194882,T1,Zeus,Gnar,Loss
112966669924194882,T1,Oner,Sejuani,Loss
112966669924194882,T1,Faker,Yone,Loss
112966669924194882,T1,Gumayusi,Caitlyn,Loss
112966669924194882,T1,Keria,Braum,Loss
112966669924194882,BLG,Bin,Rumble,Win
112966669924194882,BLG,XUN,Skarner,Win
112966669924194882,BLG,knight,Sylas,Win
112966669924194882,BLG,Elk,Ashe,Win
112966669924194882,BLG,ON,Rell,Win
112966669924194883,T1,Zeus,Ornn,Win
112966669924194883,T1,Oner,Nocturne,Win
112966669924194883,T1,Faker,Sylas,Win
112966669924194883,T1,Gumayusi,Kalista,Win
112966669924194883,T1,Keria,Renata,Win
112966669924194883,BLG,Bin,Rumble,Loss
112966669924194883,BLG,XUN,XinZhao,Loss
112966669924194883,BLG,knight,Galio,Loss
112966669924194883,BLG,Elk,Ashe,Loss
112966669924194883,BLG,ON,Rakan,Loss
112966669924194884,BLG,Bin,Rumble,Win
112966669924194884,BLG,XUN,Kindred,Win
112966669924194884,BLG,knight,Galio,Win
112966669924194884,BLG,Elk,Kalista,Win
112966669924194884,BLG,ON,Blitzcrank,Win
112966669924194884,T1,Zeus,Jax,Loss
112966669924194884,T1,Oner,Vi,Loss
112966669924194884,T1,Faker,Sylas,Loss
112966669924194884,T1,Gumayusi,Xayah,Loss
112966669924194884,T1,Keria,Renata,Loss
112966669924194885,T1,Zeus,Rumble,Win
112966669924194885,T1,Oner,Poppy,Win
112966669924194885,T1,Faker,Sylas,Win
112966669924194885,T1,Gumayusi,Ashe,Win
112966669924194885,T1,Keria,Renata,Win
112966669924194885,BLG,Bin,Gnar,Loss
112966669924194885,BLG,XUN,Sejuani,Loss
112966669924194885,BLG,knight,Smolder,Loss
112966669924194885,BLG,Elk,Ziggs,Loss
112966669924194885,BLG,ON,Rakan,Loss
112966669924194886,BLG,Bin,Jax,Loss
112966669924194886,BLG,XUN,JarvanIV,Loss
112966669924194886,BLG,knight,Ahri,Loss
112966669924194886,BLG,Elk,Kaisa,Loss
112966669924194886,BLG,ON,Rell,Loss
112966669924194886,T1,Zeus,Gragas,Win
112966669924194886,T1,Oner,XinZhao,Win
112966669924194886,T1,Faker,Galio,Win
112966669924194886,T1,Gumayusi,Xayah,Win
112966669924194886,T1,Keria,Poppy,Win
